inc,lunar_probe.Luna.Altitude,lunar_probe.ElapsedDays
0,123.9798391093445,0.04224769331995049  
0,117.2813370018225,0.08278714571133605
0,123.9769407972567,0.1250625604443485
0,117.2821648391018,0.1655514816739014
0,123.956075406302,0.2078522006122512
0,117.3004564391645,0.2482978337466193
0,123.9189469481178,0.2906455639058549
0,117.3341327449828,0.3310462202389317
0,123.8669718137317,0.3734351759267156
0,117.3812627519756,0.413774284246756
0,123.8024507207072,0.4561668223759625
0,117.4396226974955,0.4964299494822626
0,123.7292509782465,0.5387805152531655
0,117.5060047377842,0.578973064537422
0,123.6528597529832,0.6212513303871674
0,117.5760463862746,0.6614545008305868
0,123.5802092058925,0.7035456678349874
0,117.6463822368505,0.7437753564008744
0,123.5191771320794,0.7856978254130809
0,117.71019199431,0.8258732659451198
0,123.4812981871701,0.8675883564537799
0,117.7588781129357,0.9076908508286579
0,123.4807707610757,0.9492131673287076
0,117.7758280591268,0.989683699561283
0,123.5266382579455,1.030727428966202
0,117.761747655951,1.071761249299016
0,123.6216846457039,1.112249622390664
0,117.7136920421981,1.153750697623764
0,123.7657804878941,1.193877961963153
0,117.6237719584171,1.235935581418744
0,123.9595931472611,1.275569928759069
0,117.4994851990582,1.317809566142387
0,124.1899451679931,1.357726740254293
0,117.320842099303,1.399401798193139
0,124.4552978426302,1.440029942037654
0,117.0786267228357,1.481424256649916
0,124.7597534383435,1.522233560637687
0,116.7870228611118,1.563647164766735
0,125.1028022515879,1.60445118782809
0,116.4531446324986,1.646016483675339
0,125.4792256530718,1.686802155389159
0,116.0828194200019,1.728498558844876
0,125.8847827635811,1.769265859500592
0,115.681558101094,1.811080558552931
0,126.3137586978864,1.851903212667821
0,115.2548880444754,1.893766001543554
0,126.7597440266543,1.934720217934228
0,114.8090323740282,1.97656267306229
0,127.2167435688339,2.017665424049483
0,114.3504489867757,2.059452966412209
0,127.6792633674577,2.100692875425011
0,113.8853694147235,2.142418413073756
0,128.1420025268526,2.18377673078794
0,113.4198838680127,2.225445417512674
0,128.5996657251198,2.266903247571463
0,112.9599559773051,2.308524188018055
0,129.0469636964599,2.350064246216789
0,112.511361592314,2.391647679243761
0,129.4787256635307,2.43325415704021
0,112.079552045918,2.474809317543986
0,129.8900522382805,2.516468879573949
0,111.6695115676241,2.558003741080029
0,130.2764681528813,2.599705328724667
0,111.285644037973,2.641226748091867
0,130.6340592810666,2.682961260681623
0,110.9316771353976,2.724474897520849
0,130.959595207165,2.766235184379184
0,110.610582790237,2.807745561760385
0,131.2506436284771,2.849526287009212
0,110.3245121107514,2.891037017943745
0,131.5056750853184,2.932834348303004
0,110.0747456692604,2.974348352301604
0,131.7241417238347,3.016159631566552
0,109.8616702950042,3.057679273293616
0,131.9065018612991,3.099502747762017
0,109.6848000792297,3.141029907244956
0,132.0541615829011,3.182864511018124
0,109.5428564454764,3.224400608098222
0,132.1693183315874,3.266245782142505
0,109.4339109209288,3.307791806324531
0,132.2547147443988,3.349647359384107
0,109.3555797486795,3.391203898379899
0,132.3133355067209,3.433069888717
0,109.3052470235834,3.47463718918516
0,132.3480961510177,3.516513836129889
0,109.2802861499138,3.558091887109185
0,132.3615769341236,3.599979492009879
0,109.2782484088805,3.641568141290918
0,132.3558466150084,3.683467027145525
0,109.296990925242,3.725066112230706
0,132.3324047606545,3.766976558588794
0,109.3347234152372,3.808586052200553
0,132.2922501622907,3.85050821142795
0,109.3899638280582,3.892128376097389
0,132.2360606533598,3.934062156040454
0,109.461407893484,3.975693703832803
0,132.1644484091653,4.017638622186496
0,109.5477353602546,4.059282862290274
0,132.0782385048033,4.101237889059121
0,109.647392527138,4.142896832290717
0,131.9787114386424,4.184860258552362
0,109.7584002883846,4.22653665688631
0,131.8677562173682,4.268506046399125
0,109.878234291913,4.310203344106412
0,131.7479012109707,4.352175602703937
0,110.0038065278316,4.39389784004743
0,131.6222206553896,4.435869363485835
0,110.1315540134983,4.477620988851413
0,131.494146621457,4.519587936298194
0,110.257613644261,4.561373461940093
0,131.3672393979366,4.603332222919562
0,110.378025948402,4.645156212474831
0,131.2449765297351,4.68710355555595
0,110.4889083411017,4.728971163938695
0,131.1306106195095,4.770903717948386
0,110.58661569169,4.812820076731441
0,131.0271203336258,4.85473456580803
0,110.6679068978183,4.896702325364458
0,130.9372399061169,4.938597077129089
0,110.7301790917461,4.98061090043484
0,130.8635159960047,5.022490106217447
0,110.771587078563,5.064534772220213
0,130.8083326706856,5.106409855918173
0,110.7905406313823,5.148474287940189
0,130.7738889744778,5.190350734159438
0,110.7852422837229,5.232441132917302
0,130.7621401443982,5.274309472802997
0,110.7538798562416,5.316440991700802
0,130.7748780359877,5.358287629114784
0,110.695279186149,5.400461055993219
0,130.8139074526644,5.442283667714946
0,110.6088287346565,5.484488913833047
0,130.8808354854691,5.526290268411685
0,110.4942840274571,5.568519209959049
0,130.9767385855287,5.61030021282204
0,110.3517124935418,5.652551652514376
0,131.1020749237514,5.694308323923906
0,110.1817291584423,5.736579876658652
0,131.2566662462771,5.778307952819887
0,109.985972675486,5.820580678933766
0,131.4395656661052,5.862291391858889
0,109.7671985447666,5.90453092957614
0,131.6490416483819,5.94625362365332
0,109.528355784619,5.988439549171744
0,131.8827196416646,6.030190772184142
0,109.2722396154024,6.072319759074162
0,132.137669581386,6.114098461861431
0,109.0016412735063,6.156175062333205
0,132.4104986665125,6.197972371457581
0,108.7194287169307,6.240002501031995
0,132.6975011623035,6.28180890733347
0,108.4285435555021,6.323796724831482
0,132.9948527964239,6.365605909340957
0,108.1319021904108,6.407554505160078
0,133.2988290062399,6.449362986721098
0,107.8322358358807,6.49127597478946
0,133.6060043033697,6.533081140816648
0,107.5319481597533,6.574963092985854
0,133.9134055656461,6.616762367182673
0,107.2330299821958,6.658618444340391
0,134.2186180456163,6.700409633092931
0,106.9370262061668,6.742245222307247
0,134.5198376758171,6.784026933652058
0,106.6450452986421,6.825847456031624
0,134.8158590952594,6.86761913580267
0,106.3578073090612,6.909429868479492
0,135.106002800776,6.951191606789507
0,106.0757196427967,6.992997460314655
0,135.390003503552,7.034749764345179
0,105.7989598267413,7.076555085383006
0,135.6678915085572,7.118298681943998
0,105.5275414844364,7.160107136100123
0,135.9398971846535,7.201842829352245
0,105.2613459140666,7.243657387702115
0,136.206398813903,7.285385961335123
0,105.0001115423529,7.32720898003754
0,136.4679216187262,7.368931149459968
0,104.7433846532911,7.410764492000453
0,136.7251822077978,7.452480890231527
0,104.490444686817,7.494326044110494
0,136.9791615832007,7.536037229223439
0,104.2402249362108,7.577895370370243
0,137.2311817308632,7.619601839029201
